time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-30T04:45:41.020Z,-10.0414,-75.353,52.3,4.3,mb,,93,3.481,0.94,us,us200040n3,2016-01-30T02:10:56.040Z,"59km N of Oxapampa, Peru",earthquake,9.2,7.3,0.113,22,reviewed,us,us
2015-10-30T04:53:57.600Z,18.774,-66.0899,48,2.6,Md,3,320.4,0.46263237,0.12,pr,pr15303009,2016-01-30T02:10:56.040Z,"34km N of San Juan, Puerto Rico",earthquake,4.6,5.5,0,2,reviewed,pr,pr
2015-10-30T05:47:09.000Z,19.177,-64.653,24,2.5,Md,5,316.8,0.75548315,0.15,pr,pr15303010,2016-01-30T02:10:56.040Z,"84km N of Road Town, British Virgin Islands",earthquake,1.2,14.6,0,2,reviewed,pr,pr
2015-10-30T06:12:19.700Z,18.6397,-66.9059,19,3,Md,15,223.2,0.2587148,0.18,pr,pr15303003,2016-01-30T02:10:56.040Z,"18km N of Quebradillas, Puerto Rico",earthquake,0.5,0.5,0,12,reviewed,pr,pr
2015-10-30T06:34:14.100Z,17.7523,-65.4063,15,2.4,Md,7,198,0.3701059,0.17,pr,pr15303011,2015-10-30T09:04:25.755Z,"38km S of Esperanza, Puerto Rico",earthquake,0.8,1.2,0,6,reviewed,pr,pr
2015-10-30T06:56:25.800Z,19.1725,-64.597,30,3.2,Md,12,291.6,0.75099158,0.23,pr,pr15303004,2016-01-30T02:10:56.040Z,"83km N of Road Town, British Virgin Islands",earthquake,2.8,16.7,0,9,reviewed,pr,pr
2015-10-30T07:16:05.500Z,19.1865,-64.6266,33,2.8,Md,3,316.8,0.76446631,0.18,pr,pr15303028,2016-01-30T02:10:56.040Z,"85km N of Road Town, British Virgin Islands",earthquake,3.9,15.3,0,3,reviewed,pr,pr
2015-10-30T07:27:43.400Z,18.9085,-68.6453,145,3.5,Md,10,334.8,1.22170879,0.8,pr,pr15303018,2016-01-30T02:10:56.040Z,"28km N of Otra Banda, Dominican Republic",earthquake,19.6,8.5,0,6,reviewed,pr,pr
2015-10-30T07:55:08.690Z,-31.8309,-72.0567,2.31,4.3,mb,,194,1.208,0.58,us,us200040nr,2016-01-30T02:10:56.040Z,"87km WSW of Illapel, Chile",earthquake,5.1,3.2,0.239,5,reviewed,us,us
2015-10-30T07:57:44.900Z,19.0552,-64.5715,46,2.9,Md,4,342,0.78692419,0.17,pr,pr15303023,2016-01-30T02:10:56.040Z,"70km N of Road Town, British Virgin Islands",earthquake,6.9,10.4,0,3,reviewed,pr,pr
2015-10-30T07:59:41.030Z,14.126,-91.5393,64.75,4.4,mb,,174,1.185,0.71,us,us200041k0,2016-01-30T02:10:56.040Z,"25km SW of Pueblo Nuevo Tiquisate, Guatemala",earthquake,8.9,9.5,0.143,14,reviewed,us,us
2015-10-30T08:10:52.700Z,19.097,-64.5522,43,2.9,Md,4,327.6,0.83363658,0.11,pr,pr15303025,2016-01-30T02:10:56.040Z,"75km N of Road Town, British Virgin Islands",earthquake,3.5,8.1,0,4,reviewed,pr,pr
2015-10-30T08:14:11.000Z,19.0809,-64.5719,54,2.3,Md,3,342,0.80938207,0.28,pr,pr15303026,2015-10-30T19:33:53.213Z,"73km N of Road Town, British Virgin Islands",earthquake,11.2,14.2,0,3,reviewed,pr,pr
2015-10-30T08:32:21.000Z,19.0655,-64.5398,48,2.7,Md,3,342,0.8111787,0.25,pr,pr15303027,2016-01-30T02:10:56.040Z,"72km N of Road Town, British Virgin Islands",earthquake,10.1,15,0,3,reviewed,pr,pr
2015-10-30T08:41:08.200Z,19.1299,-64.6041,46,3.3,Md,14,288,0.70966907,0.34,pr,pr15303012,2016-01-30T02:10:56.040Z,"78km N of Road Town, British Virgin Islands",earthquake,6.1,14.5,0,8,reviewed,pr,pr
2015-10-30T08:46:51.700Z,19.003,-64.4135,33,2.5,Md,3,345.6,1.07438508,0.2,pr,pr15303029,2016-01-30T02:10:56.040Z,"68km NNE of Road Town, British Virgin Islands",earthquake,4.8,15.5,0,2,reviewed,pr,pr
2015-10-30T08:49:23.000Z,19.027,-64.5595,46,2.5,Md,3,316.8,0.60905776,0.07,pr,pr15303031,2016-01-30T02:10:56.040Z,"67km N of Road Town, British Virgin Islands",earthquake,4.1,6.5,0,2,reviewed,pr,pr
2015-10-30T08:50:54.600Z,19.0664,-64.72,42,2.8,Md,3,334.8,0.74470337,0.12,pr,pr15303033,2016-01-30T02:10:56.040Z,"72km N of Road Town, British Virgin Islands",earthquake,5.1,9.7,0,2,reviewed,pr,pr
2015-10-30T09:18:11.900Z,18.9986,-64.5262,47,2.7,Md,3,342,0.75907642,0.15,pr,pr15303035,2016-01-30T02:10:56.040Z,"65km N of Road Town, British Virgin Islands",earthquake,7.1,9,0,3,reviewed,pr,pr
2015-10-30T09:20:44.300Z,19.1685,-64.6128,39,2.6,Md,5,306,0.7465,0.18,pr,pr15303038,2016-01-30T02:10:56.040Z,"83km N of Road Town, British Virgin Islands",earthquake,4.3,13.2,0,4,reviewed,pr,pr
2015-10-30T09:27:32.700Z,19.0412,-64.4322,47,2.9,Md,4,338.4,0.84441637,0.23,pr,pr15303037,2016-01-30T02:10:56.040Z,"71km NNE of Road Town, British Virgin Islands",earthquake,9.4,13.3,0,3,reviewed,pr,pr
2015-10-30T09:43:10.400Z,19.0921,-64.7126,58,2.8,Md,4,324,0.77075451,0.4,pr,pr15303020,2016-01-30T02:10:56.040Z,"75km N of Road Town, British Virgin Islands",earthquake,9.8,15.8,0,3,reviewed,pr,pr
2015-10-30T10:10:45.100Z,19.1767,-64.6461,6,3.3,Md,12,288,0.75548315,0.37,pr,pr15303013,2016-01-30T02:10:56.040Z,"84km N of Road Town, British Virgin Islands",earthquake,8.1,7.8,0,10,reviewed,pr,pr
2015-10-30T10:12:54.500Z,19.197,-64.6193,20,3.4,Md,11,288,0.77614441,0.31,pr,pr15303014,2016-01-30T02:10:56.040Z,"86km N of Road Town, British Virgin Islands",earthquake,1.6,28.2,0,8,reviewed,pr,pr
2015-10-30T10:14:20.700Z,19.1875,-64.6345,25,3.4,Md,12,288,0.76626294,0.23,pr,pr15303015,2016-01-30T02:10:56.040Z,"85km N of Road Town, British Virgin Islands",earthquake,1.4,18,0,11,reviewed,pr,pr
2015-10-30T10:17:08.700Z,19.1737,-64.6146,28,3,Md,6,306,0.75278821,0.18,pr,pr15303016,2016-01-30T02:10:56.040Z,"83km N of Road Town, British Virgin Islands",earthquake,2.4,16.6,0,5,reviewed,pr,pr
2015-10-30T10:24:41.800Z,19.1623,-64.6713,38,2.9,Md,4,324,0.84890794,0.18,pr,pr15303021,2016-01-30T02:10:56.040Z,"82km N of Road Town, British Virgin Islands",earthquake,3.7,12.7,0,4,reviewed,pr,pr
2015-10-30T10:27:10.300Z,19.01,-64.6085,52,2.4,Md,3,342,0.73212696,0.27,pr,pr15303030,2015-10-30T21:25:01.639Z,"65km N of Road Town, British Virgin Islands",earthquake,11,13,0,3,reviewed,pr,pr
2015-10-30T10:33:42.200Z,18.8577,-64.5491,74,2.9,Md,5,327.6,0.63331228,0.28,pr,pr15303019,2016-01-30T02:10:57.040Z,"49km N of Road Town, British Virgin Islands",earthquake,8.5,6.2,0,4,reviewed,pr,pr
2015-10-30T10:43:41.200Z,19.0438,-64.5647,48,2.3,Md,4,316.8,0.62432912,0.05,pr,pr15303032,2015-10-30T22:06:21.203Z,"69km N of Road Town, British Virgin Islands",earthquake,4,6,0,3,reviewed,pr,pr
2015-10-30T10:56:41.700Z,19.1215,-64.5582,45,2.7,Md,4,327.6,0.8525012,0.18,pr,pr15303034,2016-01-30T02:10:57.040Z,"78km N of Road Town, British Virgin Islands",earthquake,5.9,11.9,0,3,reviewed,pr,pr
2015-10-30T11:00:57.500Z,19.1543,-64.6348,39,2.6,Md,5,302.4,0.73302527,0.2,pr,pr15303036,2016-01-30T02:10:57.040Z,"81km N of Road Town, British Virgin Islands",earthquake,4.3,13.2,0,5,reviewed,pr,pr
2015-10-30T11:04:50.200Z,19.1235,-64.6867,43,3.2,Md,3,342,0.98814681,0.05,pr,pr15303040,2016-01-30T02:10:57.040Z,"78km N of Road Town, British Virgin Islands",earthquake,2,6.6,0,3,reviewed,pr,pr
2015-10-30T11:10:06.600Z,18.7637,-64.4558,28,2.5,Md,3,345.6,0.62432912,0.2,pr,pr15303039,2016-01-30T02:10:57.040Z,"42km NNE of Road Town, British Virgin Islands",earthquake,6.7,12.3,0,3,reviewed,pr,pr
2015-10-30T11:29:26.400Z,19.0702,-64.5596,38,2.7,Md,3,342,1.02228279,0.31,pr,pr15303042,2016-01-30T02:10:57.040Z,"72km N of Road Town, British Virgin Islands",earthquake,5.9,20.6,0,2,reviewed,pr,pr
2015-10-30T11:30:45.900Z,19.0853,-64.5759,63,3,Md,8,291.6,0.66475331,0.5,pr,pr15303041,2016-01-30T02:10:57.040Z,"74km N of Road Town, British Virgin Islands",earthquake,12.1,16.2,0,5,reviewed,pr,pr
2015-10-30T11:58:33.200Z,19.128,-64.5309,41,3,Md,4,327.6,0.8695692,0.25,pr,pr15303044,2016-01-30T02:10:57.040Z,"79km N of Road Town, British Virgin Islands",earthquake,5.5,15,0,4,reviewed,pr,pr
2015-10-30T12:15:56.700Z,19.0695,-64.4318,25,2.6,Md,3,345.6,0.86777256,0.34,pr,pr15303043,2016-01-30T02:10:57.040Z,"74km NNE of Road Town, British Virgin Islands",earthquake,7.2,28.4,0,2,reviewed,pr,pr
2015-10-30T12:41:40.690Z,-31.7046,-71.993,34.98,4.2,mb,,150,1.072,0.79,us,us200041kb,2016-01-30T02:10:57.040Z,"78km W of Illapel, Chile",earthquake,7.5,11.4,0.2,7,reviewed,us,us
2015-10-30T13:28:11.500Z,19.1569,-64.5302,34,2.7,Md,4,327.6,0.89472202,0.14,pr,pr15303045,2016-01-30T02:10:57.040Z,"82km N of Road Town, British Virgin Islands",earthquake,2.7,10.9,0,3,reviewed,pr,pr
2015-10-30T16:19:58.300Z,19.1669,-64.5227,24,2.6,Md,3,342,0.90729844,0.21,pr,pr15303046,2016-01-30T02:10:57.040Z,"83km N of Road Town, British Virgin Islands",earthquake,4.3,20.1,0,2,reviewed,pr,pr
2015-10-30T17:26:56.900Z,19.1704,-65.9517,127,3.3,Md,9,277.2,0.88034898,0.61,pr,pr15303022,2016-01-30T02:10:57.040Z,"79km NNE of San Juan, Puerto Rico",earthquake,9.2,6.9,0,8,reviewed,pr,pr
2015-10-30T18:56:31.140Z,18.9205,-65.2353,33.65,2.8,md,,253,0.618,0.24,us,us2000410s,2016-01-30T02:10:57.040Z,"68km N of Culebra, Puerto Rico",earthquake,6.2,9.5,,13,reviewed,pr,pr
2015-10-30T20:00:31.160Z,-30.0719,-66.5968,23.97,4.6,mb,,54,2.32,1.1,us,us200040wh,2016-01-30T02:10:57.040Z,"41km NW of Chamical, Argentina",earthquake,5.8,4.7,0.173,13,reviewed,us,us
2015-10-30T21:59:01.200Z,18.9899,-64.373,32,2.9,Md,6,316.8,0.61534597,0.15,pr,pr15303048,2016-01-30T02:10:58.040Z,"68km NNE of Road Town, British Virgin Islands",earthquake,3.8,10.6,0,6,reviewed,pr,pr
2015-10-30T23:56:30.100Z,13.1258,-88.6936,70,4.4,mb,,170,0.764,0.89,us,us200041kp,2016-01-30T02:10:58.040Z,"23km SW of Puerto El Triunfo, El Salvador",earthquake,8,11.6,0.082,43,reviewed,us,us
2015-10-31T02:11:48.700Z,19.0774,-64.374,52,3,Md,4,334.8,0.90729844,0.12,pr,pr15304000,2016-01-30T02:10:58.040Z,"77km NNE of Road Town, British Virgin Islands",earthquake,4.7,7.3,0,4,reviewed,pr,pr
2015-10-31T02:19:10.690Z,-18.5011,-71.5152,10,4.2,mb,,134,1.121,0.89,us,us20004106,2016-01-30T02:10:58.040Z,"97km S of Ilo, Peru",earthquake,4.5,1.9,0.187,8,reviewed,us,us
2015-10-31T03:24:34.400Z,18.8887,-65.0152,25,3,Md,3,327.6,0.62971901,0.36,pr,pr15304001,2016-01-30T02:10:58.040Z,"61km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.9,25.4,0,3,reviewed,pr,pr
2015-10-31T03:54:51.900Z,17.8103,-66.8933,8,2.1,Md,4,262.8,0.21290072,0.17,pr,pr15304002,2015-10-31T09:00:19.994Z,"17km S of Guanica, Puerto Rico",earthquake,1.4,14.3,0,3,reviewed,pr,pr
2015-10-31T06:56:32.700Z,19.455,-68.692,35,3.5,Md,11,205.2,1.56576354,0.31,pr,pr15304005,2016-01-30T02:10:58.040Z,"64km NE of Miches, Dominican Republic",earthquake,3.2,22.3,0,4,reviewed,pr,pr
2015-10-31T12:13:58.930Z,13.2506,-90.6608,51.34,4.4,mb,,136,1.456,0.99,us,us2000412e,2016-01-30T02:10:59.040Z,"75km S of Iztapa, Guatemala",earthquake,9,7.6,0.057,88,reviewed,us,us
2015-10-31T13:34:37.710Z,19.5975,-70.5336,18.85,3.5,ml,,120,0.249,0.74,us,us2000418a,2016-01-30T02:10:59.040Z,"10km WSW of Jamao al Norte, Dominican Republic",earthquake,4.6,8.9,0.088,17,reviewed,us,us
2015-10-31T15:10:14.240Z,10.1579,-83.9855,15.93,4.6,mb,,56,0.198,0.66,us,us20004132,2016-01-30T02:10:59.040Z,"19km NNE of Angeles, Costa Rica",earthquake,1.8,3.8,0.172,10,reviewed,us,us
2015-10-31T16:41:25.400Z,18.3439,-64.6615,57,2.2,Md,4,234,0.08354332,0.05,pr,pr15304003,2015-10-31T19:48:59.717Z,"9km SSW of Road Town, British Virgin Islands",earthquake,8.8,1,0,3,reviewed,pr,pr
2015-10-31T17:34:54.350Z,10.4767,-86.2008,14,4.4,mb,,120,0.64,0.83,us,us2000413w,2016-01-30T02:10:59.040Z,"60km W of Sardinal, Costa Rica",earthquake,5.9,1.9,0.069,61,reviewed,us,us
2015-10-31T18:14:47.670Z,7.394,-80.6337,34.19,4.2,mb,,132,1.929,0.97,us,us200041mi,2016-01-30T02:10:59.040Z,"20km W of Tonosi, Panama",earthquake,7.6,5,0.215,7,reviewed,us,us
2015-10-31T18:20:16.180Z,-55.68,-27.3589,54.42,4.4,mb,,114,5.44,1.36,us,us200041mw,2016-01-30T02:10:59.040Z,"113km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.3,8.4,0.143,15,reviewed,us,us
2015-10-31T18:24:53.240Z,-55.2981,-26.7034,33.08,4,mb,,124,5.752,0.85,us,us200041mx,2016-01-30T02:10:59.040Z,"159km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15,8.7,0.231,6,reviewed,us,us
2015-10-31T18:35:08.200Z,18.937,-65.2498,34,2.7,Md,11,237.6,0.62702407,0.2,pr,pr15304004,2016-01-30T02:10:59.040Z,"70km N of Culebra, Puerto Rico",earthquake,2,7.8,0,10,reviewed,pr,pr
2015-10-31T19:29:17.450Z,-31.0944,-71.8204,20.13,4.1,mb,,189,0.448,0.67,us,us20004145,2016-01-30T02:10:59.040Z,"80km SW of Ovalle, Chile",earthquake,3.1,6.5,0.198,7,reviewed,us,us
2015-10-31T20:22:21.410Z,8.3924,-82.816,21.64,4.3,mb,,138,0.188,0.72,us,us200041mr,2016-01-30T02:10:59.040Z,"1km WSW of La Esperanza, Panama",earthquake,6.8,7,0.266,4,reviewed,us,us
2015-10-31T23:56:08.290Z,-14.3113,-76.3107,34.68,4.4,mb,,142,7.419,1.08,us,us2000414s,2016-01-30T02:10:59.040Z,"49km S of Paracas, Peru",earthquake,8.9,3.6,0.095,32,reviewed,us,us
